"area","ratio","pd","azi","comp","vid","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","cgtt","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta","dif_cgtt"
39,2.5,2.5,270,"sfar","duplo_fs39-87",0.8,30,1,"nao",150,2,19.04,14.17,21603,19.7191780821918,8.88812785388128,71.3926940639269,12.7470886064122,33.5960224121617,20.9239029900245,8.55004527908652,29.4739482691109,-4.46347031963469,-11.6484018264841,16.1118721461187,1.8669471336316,-1.5893551297825,-34.1870081055739,-18.9980399137401,-53.1850480193139
39,1,5,270,"sfar","simples_fs87",0.2,10,0.45,"nao",0,2,19.04,14.17,21603,26.4337899543379,9.92922374429225,63.6369863013699,11.5113562480731,31.809697539301,21.4625075931748,20.1732521599076,41.6357597530822,-0.436073059360736,-9.78767123287669,10.2237442922374,1.63454966742344,-2.8189764297548,-49.5079278338297,-36.1397403394155,-85.6476681732452
58,0.5,2.5,180,"tv","duplo_fs87-87",0.6,10,1,"nao",0,2,19.04,14.17,21603,25.7716894977169,16.7420091324201,57.486301369863,10.4311929345247,36.4270091574174,41.867852383478,22.6088310837382,64.4766834672162,1.2648401826484,-3.36073059360731,2.0958904109589,-0.433311691482599,1.4099354302509,-5.56822285393665,-3.53522666924168,-9.10344952317835
58,1,5,180,"tm20","simples_fs39",0.6,50,1,"nao",0,2,19.04,14.17,21603,26.1917808219178,12.8310502283105,60.9771689497717,10.7310682738448,33.9564704559434,41.8672622349711,38.312157990013,80.1794202249841,-0.767123287671201,-6.79908675799088,7.5662100456621,0.812506578998891,-0.849713075706497,-18.9324241510116,-9.83014620301909,-28.7625703540306
77,0.5,2.5,180,"tm20","duplo_fs39-87",0.6,50,1,"nao",0,2,19.04,14.17,21603,26.8127853881278,11.4908675799087,61.6963470319635,10.9040368301646,35.2066133875413,27.1203667877325,22.5810093884034,49.7013761761358,2.11643835616437,-8.10730593607303,5.9908675799087,-0.0963018919662009,0.232153529860504,-14.6932715415883,-1.60842988234261,-16.3017014239309
58,1,5,180,"tm20","duplo_fs87-87",0.2,30,0.45,"nao",50,2,19.04,14.17,21603,34.4634703196347,6.27397260273974,59.2625570776255,10.2774714472402,29.7955633689084,12.949900187574,57.4989643023439,70.4488644899179,7.50456621004567,-13.3561643835616,5.85159817351594,0.358909752394291,-5.0106201627415,-47.8497861984087,9.35666010931179,-38.4931260890969
39,2.5,5,270,"ref","simples_fs39",0.2,10,1,"nao",150,2,19.04,14.17,21603,36.2808219178082,7.47716894977168,56.2420091324201,8.50777950205219,31.0922708031492,21.8251549299421,90.5271563442097,112.352311274152,9.02968036529683,-12.9383561643836,3.9086757990868,-1.23685378042552,-3.9539729054555,-55.0079014865254,30.3858325994627,-24.6220688870628
58,2.5,5,270,"tm10","simples_fs39",0.8,10,0.45,"nao",0,2,19.04,14.17,21603,24.0867579908676,26.5570776255708,49.3561643835617,9.39124658961735,38.790591655995,94.2249690429941,40.1075528703126,134.332521913307,-3.36301369863013,6.82876712328767,-3.4657534246575,-0.498854223906081,3.8349094208969,31.8701592237254,-11.7820472520385,20.0881119716869
39,0.5,5,180,"tm10","simples_fs87",0.6,10,1,"nao",150,2,19.04,14.17,21603,28.9383561643836,17.0182648401827,54.0433789954338,8.72508787337375,34.984607446358,67.7667723706542,62.6571149965853,130.423887367239,1.50228310502283,-3.5114155251141,2.0091324200913,-0.830643577979869,0.045003515714896,-13.5174989549586,-0.788486743302374,-14.3059856982609
39,1,5,270,"ref","duplo_fs39-87",0.8,50,0.45,"nao",0,2,19.04,14.17,21603,23.5730593607306,20.013698630137,56.4132420091324,9.76058629477821,37.1427638161862,95.7444236056581,43.600608456717,139.345032062375,-3.29680365296804,0.296803652968067,3,-0.116220285871449,2.51408984713041,24.7739881786536,-12.7123840426062,12.0616041360474
77,0.5,2.5,0,"tv","simples_fs87",0.2,50,1,"nao",50,2,19.04,14.17,21603,34.7534246575342,7.74200913242008,57.5045662100457,9.43245182474364,32.9402467391318,16.1728698153424,32.9325870674147,49.1054568827571,9.02511415525113,-11.4429223744293,2.4178082191781,-1.53644949959976,-1.9830746975025,-24.6616747715596,7.33833129015644,-17.3233434814032
39,2.5,2.5,90,"sfar","simples_fs87",0.6,30,0.45,"nao",0,2,19.04,14.17,21603,17.7009132420091,12.7511415525114,69.5479452054795,12.6006890548019,34.8164063352176,32.0205758441529,8.18832267428979,40.2088985184427,-6.3744292237443,-8.19634703196346,14.5707762557078,1.8027338107641,-0.522670478324301,-24.9943226145589,-19.6205728687896,-44.6148954833484
77,1,2.5,0,"tv","simples_fs39",0.8,30,1,"nao",0,2,19.04,14.17,21603,24.6301369863014,14.8904109589041,60.4794520547945,10.7142026479773,37.3756796749521,40.3787794732255,18.6372037800368,59.0159832532623,-0.431506849315033,-4.16438356164382,4.59589041095887,-0.4650832902795,2.5215421318278,2.05229311645038,-4.4252670242778,-2.37297390782742
39,1,2.5,180,"ref","duplo_fs39-87",0.6,30,1,"nao",50,2,19.04,14.17,21603,26.8584474885845,12.189497716895,60.9520547945205,10.002552384713,35.0934416741712,36.7212182443849,28.6744674610099,65.3956857053948,3.4771689497717,-8.41780821917809,4.94063926940638,-0.9503026380292,0.0192285953202003,-17.8840946028086,3.37165931324453,-14.5124352895641
58,1,2.5,180,"sfar","simples_fs39",0.8,50,0.45,"nao",50,2,19.04,14.17,21603,21.6552511415525,9.71917808219179,68.6255707762557,12.4602923229897,34.1422004547895,19.9863554293949,10.1713403652514,30.1576957946463,-2.06621004566208,-10.134703196347,12.2009132420092,1.3689962423091,-0.8491788263849,-24.6262007116655,-12.999082777868,-37.6252834895334
77,2.5,5,180,"ref","simples_fs87",0.2,30,0.45,"nao",50,2,19.04,14.17,21603,36.0662100456621,6.73972602739726,57.1940639269406,8.72328611896926,30.8312665582791,14.512580611659,66.6890727364041,81.2016533480627,9.47945205479453,-12.148401826484,2.66894977168947,-1.32811207221394,-3.8370975032907,-38.0779505659873,22.2659945736616,-15.8119559923257
58,1,5,180,"tm10","simples_fs87",0.6,30,0.45,"nao",50,2,19.04,14.17,21603,25.4589041095891,17.0936073059361,57.4474885844749,11.0789214786824,33.7153380820508,46.9862385874911,36.5309773046865,83.517215892178,-1.49999999999996,-2.5365296803653,4.03652968036531,1.16035978383649,-1.0908454495991,-13.8134477984916,-11.6113268883454,-25.4247746868369
58,2.5,2.5,180,"sfar","duplo_fs87-87",0.6,50,0.45,"nao",150,2,19.04,14.17,21603,20.9406392694064,9.36757990867578,69.6917808219178,12.744715859295,34.4349858985416,18.9857864969635,9.4769229654629,28.4627094624263,-2.68721461187214,-10.0228310502283,12.7100456621005,1.673804049358,-0.5006207037964,-24.8759747117111,-14.3569242737131,-39.2328989854242
39,2.5,5,90,"sfiso","simples_fs39",0.6,30,1,"nao",50,2,19.04,14.17,21603,28.2808219178082,14.8173515981735,56.9018264840183,8.73845762394981,35.6520112765594,67.270729606683,58.1372525844852,125.407982191168,0.721461187214606,-5.972602739726,5.25114155251144,-0.89998457886224,0.362027743610597,-12.5724681211541,-2.76814077195848,-15.3406088931127
58,1,5,270,"sfar","simples_fs39",0.8,50,1,"nao",150,2,19.04,14.17,21603,26.4292237442923,9.26027397260273,64.310502283105,11.1583434008134,35.3006006433276,26.4675184596447,19.8949438086276,46.3624622682723,-0.591324200913201,-9.81963470319634,10.4109589041096,1.1369922848846,0.7485828982039,-31.2664226314794,-28.7079336688796,-59.9743563003589
58,0.5,2.5,180,"tv","duplo_fs87-87",0.6,50,1,"nao",150,2,19.04,14.17,21603,28.1438356164384,10.7876712328767,61.068493150685,10.0736678840282,35.9431177379944,30.6039844944712,25.2970463903537,55.901030884825,3.63698630136987,-9.31506849315069,5.67808219178086,-0.790836741979099,0.926044010827901,-16.8320907429435,-0.84701136262629,-17.6791021055697
39,0.5,5,90,"sfiso","duplo_fs87-87",0.2,10,0.45,"nao",50,2,19.04,14.17,21603,35.9178082191781,8.31735159817352,55.7648401826484,8.18284248086768,31.1200203430928,24.3511852162034,86.786136549548,111.137321765751,8.62100456621003,-11.3424657534246,2.72146118721457,-1.43721939833494,-3.4399250313506,-51.6955865331947,23.9290629705836,-27.7665235626112
39,1,2.5,90,"sfar","duplo_fs39-87",0.8,30,1,"nao",150,2,19.04,14.17,21603,19.0730593607306,9.05479452054794,71.8721461187215,12.8835424061179,34.0574165856054,22.1628620560917,8.039747553598,30.2026096096897,-4.62785388127856,-11.406392694064,16.0342465753425,1.9737828245583,-1.0073044916863,-32.1693983401348,-17.9876392815594,-50.1570376216941
77,2.5,2.5,180,"tv","duplo_fs87-87",0.6,30,0.45,"nao",50,2,19.04,14.17,21603,25.6598173515982,14.7442922374429,59.5958904109589,10.8509515521076,36.2427622956018,31.9579782618519,19.8229625849126,51.7809408467645,1.84246575342464,-4.30593607305934,2.46347031963471,-0.3465255837926,1.3576047328487,-6.83864340128398,-2.36098360149887,-9.19962700278284
77,0.5,2.5,270,"tm20","duplo_fs39-87",0.8,30,1,"nao",0,2,19.04,14.17,21603,21.7602739726027,15.6324200913242,62.6073059360731,11.8260405489675,36.372996334218,38.0490540038074,16.4255985067026,54.4746525105098,-2.7465753424658,-2.90182648401826,5.64840182648403,0.677919952980499,1.8359158116737,-0.207340831048319,-7.40835149483664,-7.61569232588497
58,0.5,5,0,"sfiso","duplo_fs39-87",0.8,10,0.45,"nao",0,2,19.04,14.17,21603,24.4908675799087,26.4269406392694,49.0821917808219,9.28294609713327,37.9232648452332,98.9162480142625,42.9489731976214,141.865221211884,-3.62100456621007,6.74200913242006,-3.12100456621003,-0.44125371836704,3.0772301424765,34.2504389817126,-13.5400510260548,20.7103879556579
77,0.5,2.5,0,"tv","duplo_fs39-87",0.2,50,1,"nao",50,2,19.04,14.17,21603,36.9680365296804,5.35616438356164,57.675799086758,9.51604062820013,30.8798455986642,9.48101534545162,34.9474797902693,44.428495135721,11.2397260273973,-13.8287671232877,2.58904109589042,-1.45286069614327,-4.0434758379701,-31.3535292414504,9.35322401301103,-22.0003052284393
77,2.5,5,0,"tm20","duplo_fs39-87",0.8,10,1,"nao",150,2,19.04,14.17,21603,24.0159817351598,21.0205479452055,54.9634703196347,11.6594639321406,34.7660451115807,51.646827165838,31.0517775570762,82.698604722914,-3.6780821917808,2.65753424657533,1.02054794520546,1.5849286098704,0.299573451385506,1.64276868093249,-15.9076219520766,-14.2648532711441
39,2.5,2.5,270,"tm10","duplo_fs87-87",0.6,30,1,"nao",150,2,19.04,14.17,21603,27.9246575342466,11.2191780821918,60.8561643835616,9.82776190754375,35.1918390847375,33.3127823286594,29.6451369222315,62.9579192508909,3.7420091324201,-9.31735159817354,5.57534246575341,-1.05237956523685,0.00646154279330347,-21.7981287669391,2.09705172940489,-19.7010770375342
77,2.5,2.5,90,"tm10","simples_fs87",0.6,50,0.45,"nao",150,2,19.04,14.17,21603,29.527397260274,11.3127853881278,59.1598173515982,9.78017282684858,35.6549989950522,25.0590863509794,27.5584579972807,52.6175443482602,4.67123287671237,-8.4543378995434,3.783105022831,-1.27872523376842,0.450563959953406,-16.0753374349737,3.82641271215512,-12.2489247228186
39,0.5,2.5,180,"sfar","duplo_fs39-87",0.2,50,0.45,"nao",0,2,19.04,14.17,21603,23.6986301369863,9.25570776255707,67.0456621004566,11.7956062540424,34.2757770156551,23.5243164190906,12.6110206871279,36.1353371062185,-0.285388127853869,-11.5525114155251,11.837899543379,1.0694635013793,-0.817581051429102,-34.5717575529663,-16.094414985394,-50.6661725383603
39,1,5,90,"sfar","simples_fs87",0.6,50,0.45,"nao",50,2,19.04,14.17,21603,23.4748858447489,12.865296803653,63.6598173515982,10.9460149246472,36.5129221015722,50.2929766254891,19.527373986032,69.820350611521,-3.66894977168949,-7.29908675799086,10.9680365296804,1.20214422275086,1.6311999089778,-24.0942482245688,-37.4963636810104,-61.5906119055791
58,0.5,5,270,"sfar","simples_fs39",0.8,10,1,"nao",0,2,19.04,14.17,21603,22.0684931506849,13.1826484018265,64.7488584474886,11.9596444672348,35.1620051942743,32.5132825348227,14.8379222766329,47.3512048114557,-5.1438356164384,-5.42694063926941,10.5707762557077,2.06031255662749,0.924042286467497,-26.1979051688547,-38.6337015081477,-64.8316066770022
58,2.5,5,180,"sfar","duplo_fs39-87",0.2,50,0.45,"nao",150,2,19.04,14.17,21603,31.2260273972603,5.66666666666667,63.1073059360731,10.9081724449024,30.7112199756431,11.1320594044544,25.3132145103734,36.4452739148277,4.68264840182647,-13.662100456621,8.9794520547945,0.982399753317619,-4.0062247497059,-49.1929355998042,-23.9777045433466,-73.1706401431509
77,0.5,2.5,90,"tm10","simples_fs87",0.2,10,0.45,"nao",50,2,19.04,14.17,21603,37.4200913242009,5.96347031963472,56.6164383561644,9.20599495263718,30.3398169596693,9.16173726706922,39.6673525273915,48.8290897944606,12.6780821917808,-12.7671232876712,0.0890410958903964,-1.80031735562582,-4.3835485547457,-30.5114982061544,15.3451507049662,-15.1663475011882
77,0.5,5,90,"tv","simples_fs39",0.6,50,0.45,"nao",0,2,19.04,14.17,21603,27.3904109589041,14.5867579908676,58.0228310502283,9.36189480803571,35.2320913234097,47.1246985724184,39.3435791221344,86.4682776945528,-0.251141552511369,-3.85388127853885,4.10502283105024,-0.500420974671199,0.768331392274696,-6.73485753815931,-9.24781025549062,-15.98266779365
58,1,5,270,"tm10","simples_fs87",0.2,10,0.45,"nao",0,2,19.04,14.17,21603,35.7328767123288,7.18493150684931,57.0821917808219,10.2555816114436,29.6822106045614,13.4257902181479,61.7089937739762,75.1347839921237,8.7123287671233,-11.8949771689498,3.18264840182653,0.234230495514799,-4.8698071405623,-44.3081508729762,13.106116296469,-31.2020345765072
39,2.5,5,270,"tm20","duplo_fs39-87",0.2,50,1,"nao",150,2,19.04,14.17,21603,34.3561643835616,5.66438356164383,59.9794520547945,10.0945644317654,30.3647316763437,16.5056087444057,71.5437442003043,88.04935294471,7.10502283105023,-14.7511415525114,7.6461187214612,0.34993114928769,-4.681512032261,-60.327447672062,11.4024204555572,-48.9250272165047
77,1,5,270,"sfar","duplo_fs87-87",0.8,30,0.45,"nao",0,2,19.04,14.17,21603,19.6232876712329,13.1803652968036,67.1963470319635,12.6106837123805,34.9157556796793,28.9763758396199,11.2772856965344,40.2536615361542,-7.527397260274,-5.57305936073062,13.1004566210046,2.4614132294816,0.405037193976398,-21.6555957754211,-32.6458259883234,-54.3014217637447
39,0.5,5,270,"ref","duplo_fs87-87",0.8,50,1,"nao",150,2,19.04,14.17,21603,25.0479452054795,14.9018264840183,60.0502283105023,9.58253880427342,35.5305290674325,74.3439691002224,51.8224344896584,126.166403589881,-1.9566210045662,-4.31050228310501,6.26712328767123,-0.176434830403259,1.230914400981,2.27244522738519,-10.4018760715795,-8.12943084419438
77,2.5,2.5,180,"sfiso","duplo_fs39-87",0.6,50,0.45,"nao",150,2,19.04,14.17,21603,24.0296803652968,7.1187214611872,68.851598173516,12.7245328194199,32.1519683945662,11.2747379743573,10.6309887429534,21.9057267173107,0.212328767123302,-11.9315068493151,11.7191780821918,1.5270556835197,-2.7331891681869,-27.5218836887785,-11.5529574434582,-39.0748411322366
58,2.5,2.5,90,"tm10","simples_fs39",0.2,50,0.45,"nao",150,2,19.04,14.17,21603,36.3036529680366,6.09589041095891,57.6004566210045,9.05509714034803,31.2692275362804,11.5000388961013,40.1615959143152,51.6616348104165,11.689497716895,-14.1050228310502,2.41552511415524,-1.87934817037457,-3.9850414076625,-35.084027322883,14.6952698904986,-20.3887574323845
39,1,5,0,"tm10","duplo_fs87-87",0.8,50,0.45,"nao",50,2,19.04,14.17,21603,21.2899543378995,20.4178082191781,58.2922374429224,11.5846351101024,35.7288702225398,82.9747265947232,32.1610888511711,115.135815445894,-6.11872146118723,0.392694063926965,5.7260273972603,1.78444047205783,0.956176392728594,10.6041744251994,-25.993998389973,-15.3898239647738
77,2.5,2.5,90,"sfar","simples_fs87",0.6,10,0.45,"nao",50,2,19.04,14.17,21603,18.5456621004566,11.4041095890411,70.0502283105023,13.8419321113615,32.1696821094731,15.06537779668,6.89052827809946,21.9559060747794,-6.310502283105,-8.36301369863013,14.6735159817351,2.7830340507445,-3.0347529256257,-26.0690459892732,-16.8415170070262,-42.9105629962994
58,1,5,90,"sfiso","simples_fs39",0.8,10,0.45,"nao",50,2,19.04,14.17,21603,20.2420091324201,15.796803652968,63.9611872146119,12.391969813532,34.7216870334649,32.976480020362,12.7162221944175,45.6927022147795,-7.14611872146122,-3.63013698630136,10.7762557077625,2.51042684345377,-0.0829265082401989,-27.3930065428172,-36.6646379321301,-64.0576444749475
58,0.5,2.5,270,"sfiso","simples_fs87",0.6,10,0.45,"nao",50,2,19.04,14.17,21603,26.8630136986301,16.4178082191781,56.7191780821918,9.93359935597632,35.349020162722,36.2561045470809,27.2065447480829,63.462649295164,2.46347031963467,-2.47716894977169,0.0136986301370379,-1.08302398171488,0.781347748369399,-6.93890253682513,1.41772730917287,-5.52117522765224
39,1,5,180,"ref","duplo_fs87-87",0.6,50,0.45,"nao",0,2,19.04,14.17,21603,25.4360730593607,16.6963470319635,57.8675799086758,9.41586435929626,35.5721244369552,72.8636974308406,49.7189448651221,122.582642295963,-1.29908675799086,-3.53652968036531,4.83561643835614,-0.360539726376851,0.6893010244533,-1.82415238699275,-5.92365559127916,-7.7478079782719
39,1,2.5,0,"tm20","duplo_fs39-87",0.6,50,1,"nao",150,2,19.04,14.17,21603,27.041095890411,10.0958904109589,62.8630136986301,11.0715420239875,34.613776953551,28.8272283121187,24.9805138710862,53.807742183205,2.82420091324207,-10.2100456621005,7.38584474885843,0.143180602799001,-0.336347260796195,-24.2577278183279,-1.74480089746566,-26.0025287157934
39,0.5,2.5,0,"tm10","duplo_fs87-87",0.6,10,0.45,"nao",150,2,19.04,14.17,21603,25.7511415525114,17.3607305936073,56.8881278538813,11.5337540263638,33.8387324462745,38.1660188673066,26.0210210735184,64.187039940825,0.785388127853937,-3.21232876712333,2.4269406392694,0.8239193160423,-1.2072177188223,-18.6567809763815,-4.22380825058867,-22.8805892269701
39,0.5,5,180,"sfiso","duplo_fs39-87",0.6,10,0.45,"nao",50,2,19.04,14.17,21603,27.9200913242009,20.4246575342466,51.6552511415525,8.77566509289158,35.531912087323,78.5991687645052,60.0674015073771,138.666570271882,0.484018264840202,-0.105022831050203,-0.378995433789997,-0.780066358462038,0.592308156679898,-2.68510256110752,-3.37820023251045,-6.06330279361796
58,1,2.5,0,"tv","simples_fs87",0.6,10,1,"nao",150,2,19.04,14.17,21603,27.648401826484,13.365296803653,58.986301369863,10.533502179818,35.1319766375907,28.9312480544482,23.1523236233968,52.083571677845,2.80365296803657,-6.07990867579906,3.2762557077626,-0.527045813010599,0.247946940995597,-14.4056133208837,-1.50921628881675,-15.9148296097005
58,1,2.5,180,"sfiso","duplo_fs39-87",0.6,50,1,"nao",150,2,19.04,14.17,21603,29.6415525114155,9.81278538812785,60.5456621004566,9.80231163484276,35.5979780515733,25.6705825036681,27.8374636760938,53.5080461797619,5.9200913242009,-10.0410958904109,4.12100456621006,-1.28898444583784,0.606598770398897,-18.9419736373923,4.66704053297434,-14.2749331044179
58,0.5,5,0,"tm10","simples_fs87",0.6,30,0.45,"nao",50,2,19.04,14.17,21603,26.3196347031964,17.703196347032,55.9771689497717,10.9674189610359,33.4589566563454,51.0525100957453,42.484701005879,93.5372111016243,-1.79223744292237,-1.98173515981733,3.77397260273974,1.24321914553559,-1.3870780464113,-13.6132989368042,-14.0043232177972,-27.6176221546013
39,0.5,5,90,"tm10","simples_fs87",0.6,50,0.45,"nao",150,2,19.04,14.17,21603,28.5296803652968,14.5091324200913,56.9611872146119,8.62330812080672,35.3350318596807,66.1517980581037,61.1021087326817,127.253906790786,1.23287671232877,-5.15068493150682,3.91780821917806,-0.996753758395899,0.775086485237296,-9.89497369129445,-1.75496484628261,-11.649938537577
39,0.5,2.5,0,"tm20","simples_fs39",0.2,10,0.45,"nao",0,2,19.04,14.17,21603,33.7511415525114,8.58447488584476,57.6643835616438,10.5545624313224,30.5649644281767,16.6352193737353,40.3295297728307,56.9647491465661,8.7853881278539,-11.9885844748858,3.20319634703194,-0.155272278999099,-4.4809857369201,-40.1875804699528,10.0847004487238,-30.1028800212291
58,2.5,5,0,"tv","simples_fs87",0.6,50,0.45,"nao",0,2,19.04,14.17,21603,25.9543378995434,16.4041095890411,57.6415525114155,9.61471466052729,36.2647566147528,60.4274019208854,38.7841221632233,99.2115240841089,-1.6278538812785,-2.43378995433786,4.06164383561646,-0.332970680731599,1.7577852916527,3.07569732232461,-13.2408460311711,-10.1651487088465
58,0.5,5,90,"sfar","simples_fs87",0.8,10,0.45,"nao",50,2,19.04,14.17,21603,23.810502283105,25.6324200913242,50.5570776255708,9.67742451030789,36.5503692620248,90.9628963534071,43.6899893622241,134.652885715631,-3.76712328767123,6.71004566210046,-2.94292237442919,-0.0721517395577198,2.0505096822365,29.2392625647861,-10.4792243673423,18.7600381974438
77,0.5,2.5,90,"tm10","simples_fs39",0.8,30,1,"nao",0,2,19.04,14.17,21603,24.9771689497717,15.4931506849315,59.5296803652968,10.0567010599364,37.436951461205,45.8404555723673,22.8267610341028,68.6672166064703,0.235159817351566,-3.23744292237444,3.00228310502283,-0.949611248326601,2.71358594679,6.16722009914379,-1.49544078832242,4.67177931082138
77,1,5,0,"tm10","duplo_fs39-87",0.2,30,1,"nao",50,2,19.04,14.17,21603,38.0251141552511,6.26255707762556,55.7123287671233,8.35968459069707,31.2128909512422,14.0327233665701,65.2101795586745,79.2429029252444,10.2397260273973,-12.6095890410959,2.36986301369859,-1.70605869583083,-3.4358272542807,-37.3503452077347,19.6902630282834,-17.6600821794513
77,1,2.5,180,"sfiso","simples_fs87",0.6,50,0.45,"nao",150,2,19.04,14.17,21603,29.3972602739726,10.9931506849315,59.6095890410959,9.83621193102343,35.5362618365125,24.2051927638449,26.4192502493853,50.6244430132302,5.46575342465754,-8.4178082191781,2.95205479452053,-1.37940853316247,0.586205657060901,-15.1454817006541,4.76888531351146,-10.3765963871427
77,1,5,0,"tm10","duplo_fs39-87",0.8,30,1,"nao",0,2,19.04,14.17,21603,25.041095890411,17.8995433789954,57.0593607305936,9.50760086697835,36.9235803688465,66.0634740013605,36.0385574369283,102.102031438289,-2.7442922374429,-0.972602739726061,3.71689497716896,-0.558142419549549,2.2748621633236,14.6804054270555,-9.48135909346255,5.19904633359294
77,1,2.5,270,"sfar","duplo_fs39-87",0.2,10,0.45,"nao",0,2,19.04,14.17,21603,27.2945205479452,4.79223744292239,67.9132420091324,13.2301203944625,29.0336123312717,5.50476541579992,10.8661986527169,16.3709640685167,3.08675799086757,-14.2123287671233,11.1255707762557,1.9474481602679,-5.7366397235996,-32.4331544032941,-11.0766112525926,-43.5097656558867
77,1,5,270,"tm10","simples_fs87",0.6,10,1,"nao",50,2,19.04,14.17,21603,28.513698630137,16.486301369863,55,9.19076494807791,35.4959403193453,46.2575426871606,43.3892999196392,89.6468426067999,1.36301369863013,-2.26712328767124,0.904109589041102,-0.958505534820992,0.985221833642399,-4.37442892788034,-0.533811765218445,-4.90824069309877
39,1,5,90,"tv","duplo_fs39-87",0.2,50,1,"nao",0,2,19.04,14.17,21603,33.8630136986301,7.74657534246575,58.3904109589041,8.8486878576109,32.1227538834277,26.5074836819209,62.5800676496975,89.0875513316185,6.71917808219177,-12.4178082191781,5.69863013698629,-0.89518284428544,-2.7589683091667,-47.8797411681371,5.55632998265524,-42.3234111854819
77,2.5,5,90,"tm10","duplo_fs39-87",0.6,10,1,"nao",50,2,19.04,14.17,21603,28.9200913242009,17.541095890411,53.5388127853881,9.02676916199626,35.7118604996524,51.7106000721724,46.2671767968532,97.9777768690255,1.11187214611874,-2.14840182648401,1.03652968036531,-0.881848463505641,0.567210375845505,-4.91702297042175,-1.14264822451281,-6.05967119493458
39,1,2.5,180,"tm10","simples_fs87",0.2,10,1,"nao",150,2,19.04,14.17,21603,34.4292237442922,6.96118721461188,58.6095890410959,9.3200406583306,31.0708045984826,14.9979584491041,40.5101274031034,55.5080858522076,11.0479452054794,-13.6461187214612,2.59817351598171,-1.6328143644116,-4.0034084803684,-39.6073543980894,15.2073192553381,-24.4000351427513
58,1,2.5,270,"tv","duplo_fs39-87",0.6,10,1,"nao",0,2,19.04,14.17,21603,26.3196347031964,14.9383561643836,58.7420091324201,10.5801668116546,35.95726243329,34.3568281609967,21.4248978065837,55.7817259675804,2.26255707762557,-4.4063926940639,2.14383561643837,-0.576748531658801,1.15268521969499,-8.45549138932013,-2.08531229925523,-10.5408036885754
77,1,2.5,270,"tm20","simples_fs87",0.8,30,1,"nao",150,2,19.04,14.17,21603,24.6826484018265,13.5479452054794,61.7694063926941,11.5905170592155,36.3653263214942,31.2075739567553,18.7570645535207,49.9646385102761,0.474885844748865,-5.45662100456623,4.98173515981737,0.307844825020901,1.5950742666229,-6.73034586233874,-3.18574535178878,-9.91609121412752
39,2.5,2.5,180,"tm20","duplo_fs87-87",0.8,30,0.45,"nao",50,2,19.04,14.17,21603,19.013698630137,19.9269406392694,61.0593607305936,12.1119818034617,36.5477304406856,56.6082712293859,15.5426947611032,72.1509659904891,-4.2442922374429,-0.3082191780822,4.55251141552513,1.1804006859536,1.5249720965249,2.7628637298339,-10.5551186019264,-7.79225487209253
39,1,5,180,"tv","simples_fs39",0.6,30,0.45,"nao",150,2,19.04,14.17,21603,27.4657534246575,15.3858447488584,57.148401826484,9.52810526647179,34.5959172646415,55.1513322325664,45.957766072205,101.109098304772,0.730593607305968,-4.84703196347033,4.11643835616436,-0.24829881920132,-0.2869061478604,-19.5365175852672,-9.68483438419614,-29.2213519694635
77,1,5,180,"sfiso","simples_fs87",0.6,10,1,"nao",150,2,19.04,14.17,21603,29.351598173516,15.7283105022831,54.9200913242009,9.07009304232579,35.1154357723298,43.0708912991422,45.210996596585,88.2818878957273,2.34018264840183,-3.40410958904111,1.06392694063927,-0.973035369202609,0.360360230877802,-9.96149399876128,1.74890054945835,-8.2125934493029
77,0.5,2.5,90,"tv","duplo_fs39-87",0.6,30,0.45,"nao",150,2,19.04,14.17,21603,28.9429223744292,12.4315068493151,58.6255707762557,10.3411485893995,35.2472311179398,26.0342671749335,24.2915934839285,50.3258606588617,4.20091324200914,-6.29908675799086,2.09817351598173,-0.6651637188635,0.523865603524797,-13.63896829829,-0.0306083384968087,-13.6695766367868
77,1,5,270,"tm10","duplo_fs87-87",0.2,50,0.45,"nao",0,2,19.04,14.17,21603,35.1004566210046,8.31963470319635,56.5799086757991,8.57406310047254,32.190217059973,19.9808873593827,58.1904959611312,78.1713833205135,7.94977168949773,-10.4337899543379,2.48401826484017,-1.57520738242636,-2.3205014257299,-30.6510842556581,14.2673842762732,-16.3836999793849
77,0.5,5,270,"sfar","simples_fs87",0.6,30,1,"nao",50,2,19.04,14.17,21603,24.1232876712329,10.1872146118721,65.689497716895,11.7403441630611,34.7472570542961,25.0467348582298,16.2657710359773,41.3125058942071,-3.12328767123283,-8.05479452054796,11.1780821917808,1.7204305129132,0.5436673929756,-26.3449170046927,-31.5990121723263,-57.9439291770192
58,2.5,2.5,180,"tm20","simples_fs87",0.2,30,1,"nao",50,2,19.04,14.17,21603,32.1598173515982,6.46803652968038,61.3721461187215,10.7241417265407,31.1146771002041,12.0356685124665,31.3108644525486,43.346532965015,8.53196347031964,-12.9223744292237,4.39041095890413,-0.346770083396299,-3.8209295021339,-31.8260926962082,7.47701721337256,-24.3490754828357
