"area","ratio","pd","azi","comp","vidro","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta"
57.87,0.5,2.5,0,"ref","simples_fs87",60,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.228310502283105,32.6415525114155,67.1301369863014,16.4560181333325,34.7240755822476,18448159943.3326,30674428.5582752,0.155251141552511,-23.3972602739727,23.2420091324201,-1.1598650376235,-0.063943940385002,-8191394541.344,21963332.4087192
38.58,0.5,2.5,180,"tm20","duplo_fs87-87",60,10,1,"on",0,6,23.91726027,18.1163812785388,44156,0.136986301369863,44.9178082191781,54.945205479452,17.0359489603294,35.5600113334321,17837412281.256,10585256.1953402,0.045662100456621,-13.5433789954338,13.4977168949771,-0.267377845195,1.1485645411554,-4186180455.86482,2199965.28109092
38.58,0.5,2.5,270,"tm20","simples_fs87",80,10,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0,69.8196347031964,30.1803652968036,18.4190850283725,35.7295555790844,22704856427.836,0,-0.0730593607305936,12.6301369863014,-12.5570776255708,0.908126142125202,1.6153506609546,2003452067.80243,-5939732.30351059
57.87,1,5,180,"sfar","simples_fs87",80,10,0.45,"off",0,6,23.91726027,18.1163812785388,44156,0,56.1849315068493,43.8150684931507,18.599473576372,36.0965823585955,22998136718.2661,0,-0.164383561643836,1.52511415525113,-1.3607305936073,2.1008270741226,2.2343001286601,-11489063025.102,-39448084.9064836
77.16,2.5,5,270,"tv","simples_fs87",60,30,1,"off",50,6,23.91726027,18.1163812785388,44156,0.228310502283105,37.4748858447489,62.2968036529681,16.5707694578438,35.2490054271646,32625338729.6326,52552999.2589377,0.0821917808219177,-16.0525114155251,15.9703196347032,-0.185297223732203,0.927769697222196,-7923726928.94069,9404881.361514
77.16,0.5,5,0,"tm10","simples_fs87",80,10,0.45,"off",0,6,23.91726027,18.1163812785388,44156,0.164383561643836,66.8675799086758,32.9680365296803,16.5678921052307,38.1457358393756,58260880084.465,51956108.8618114,0,14.4018264840183,-14.4018264840183,-0.037023348441199,3.7848078912143,16419990335.6387,-833279.413402304
57.87,1,5,90,"tm10","simples_fs39",20,30,1,"off",150,6,23.91726027,18.1163812785388,44156,0.356164383561644,14.1826484018265,85.4611872146119,16.0763760784456,29.4533822205795,6915510562.446,72778514.0657414,0.182648401826484,-40.1506849315069,39.9680365296804,-0.377663215848401,-4.5382680618228,-27539617268.6337,29236185.5934489
38.58,2.5,2.5,0,"tm20","simples_fs39",60,50,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0.127853881278539,32.3675799086758,67.5045662100457,17.0605375007301,34.4799174536912,12306951257.3674,8442100.2130777,0.0365296803652967,-24.458904109589,24.4223744292237,-0.432537436046502,-0.042676042495998,-7854292653.82616,937895.74673369
77.16,0.5,2.5,0,"sfar","simples_fs87",80,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.0273972602739726,26.5502283105023,73.4223744292237,17.8437068378936,34.313879951922,14558153126.6281,0,0,-28.5730593607306,28.5730593607306,0.00735961025389997,-0.466634118000506,-17071083570.7253,-3948794.61271878
57.87,1,5,0,"tm10","duplo_fs87-87",60,10,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0,64.2602739726028,35.7397260273972,18.1570372559157,33.4641524812457,31390338013.1328,0,-0.146118721461187,11.0022831050229,-10.8561643835617,1.4918897458255,-0.768927962455699,-1709817237.30814,-36510224.3150776
77.16,0.5,5,90,"tv","simples_fs39",80,10,1,"on",150,6,23.91726027,18.1163812785388,44156,0.136986301369863,53.3926940639269,46.4703196347032,16.8457620629221,35.3272186403742,42572498967.6187,35780976.9827111,-0.0273972602739727,0.904109589041091,-0.876712328767165,0.397111323076999,1.7163684072599,610601455.516434,-18603128.535466
38.58,1,2.5,0,"sfar","simples_fs39",20,10,1,"on",50,6,23.91726027,18.1163812785388,44156,0,21.648401826484,78.351598173516,18.2716492370385,30.3582012385597,5704421140.84557,0,-0.0821917808219177,-35.7716894977169,35.8538812785388,0.660922675643999,-4.36726561938,-14628113021.1924,-6339432.26378567
38.58,0.5,2.5,90,"tv","duplo_fs39-87",20,50,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0.420091324200913,19.2123287671233,80.3675799086758,15.7539379826474,31.2199492414952,7012208661.59475,36649077.2596265,0.319634703196347,-38.6004566210046,38.2808219178082,-1.5450694956599,-2.8913723303055,-14614243051.6825,27082813.4108227
57.87,1,5,180,"sfiso","simples_fs87",60,50,1,"on",50,6,23.91726027,18.1163812785388,44156,0.146118721461187,22.7077625570776,77.1461187214612,17.2236574517897,33.8107305741922,13851007522.2642,11976844.2204353,-0.0182648401826483,-31.9520547945206,31.9703196347032,0.725010949540298,-0.0515516557432036,-20636192221.1039,-27471240.6860483
38.58,1,2.5,270,"sfiso","duplo_fs39-87",80,30,0.45,"off",50,6,23.91726027,18.1163812785388,44156,0.146118721461187,44.203196347032,55.6506849315069,16.8876416686323,37.0404766184821,19060070910.7845,11423178.8603198,0.0913242009132423,-13.6324200913242,13.541095890411,-0.7717032091244,2.6545665518628,-1170491735.24468,7524520.70665285
38.58,1,5,90,"sfiso","simples_fs39",20,10,1,"on",50,6,23.91726027,18.1163812785388,44156,0.63013698630137,20.5616438356164,78.8082191780822,14.4280809141344,30.4565782929834,8696311553.11896,125312520.992846,0.438356164383562,-35.0205479452055,34.5821917808219,-1.7993600484392,-3.5296713065728,-19206333400.5457,87751116.5456066
57.87,1,2.5,270,"tm10","duplo_fs39-87",80,10,1,"on",150,6,23.91726027,18.1163812785388,44156,0.146118721461187,43.9452054794521,55.9086757990867,16.9715874106607,36.445611842742,21350062131.6755,17068929.630574,0.136986301369863,-12.7237442922374,12.5867579908675,-0.944050218381999,2.0817438553045,-3913118983.94597,16155941.6389505
77.16,1,2.5,90,"sfiso","simples_fs39",60,50,1,"off",150,6,23.91726027,18.1163812785388,44156,0.0091324200913242,20.1004566210046,79.8904109589041,17.9699799196928,33.4179935466475,10557868739.569,0,-0.0091324200913242,-36.5730593607306,36.5821917808219,0.0897844577498006,-1.0377503654599,-20621898970.5038,-2463241.03429735
57.87,0.5,2.5,90,"tv","duplo_fs39-87",60,10,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0.10958904109589,50.6666666666666,49.2237442922375,17.27919711805,35.1066442442489,21173327794.9463,12350070.3552587,0.0365296803652967,-5.64155251141556,5.60502283105026,-0.233208362140999,0.970858505321495,-5663714327.45461,3165604.13095412
57.87,1,2.5,90,"sfiso","simples_fs87",20,10,0.45,"off",0,6,23.91726027,18.1163812785388,44156,0.392694063926941,24.3082191780822,75.2990867579909,15.7918055724216,30.9611477521055,9223868872.30451,55061657.7398136,0.337899543378996,-33.107305936073,32.769406392694,-1.9208199570501,-3.4812418529745,-17006838060.9487,49051088.2169818
38.58,2.5,5,180,"sfiso","duplo_fs39-87",80,50,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0.136986301369863,27.175799086758,72.6872146118722,17.1889122181701,34.6705935797305,13328641018.9388,8380050.43355604,-0.036529680365297,-28.730593607306,28.7671232876713,0.9216236369397,1.0510293797809,-14945452245.3071,-26301476.5908875
57.87,1,5,270,"tm10","duplo_fs39-87",60,50,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0.337899543378995,36.9474885844749,62.7146118721461,15.8540862890875,34.7841880595956,26977355933.4085,72983598.625766,0.191780821917808,-16.8926940639269,16.7009132420091,-0.858929931833002,0.810529218012697,-5962007291.26746,39302651.7105737
57.87,2.5,5,270,"ref","duplo_fs39-87",80,10,1,"off",0,6,23.91726027,18.1163812785388,44156,0.146118721461187,63.189497716895,36.6643835616438,16.7953725183538,37.045033031359,47032807180.9735,33897573.3539149,0,8.8767123287671,-8.87671232876714,0.233384370999801,2.7073299630666,12530131902.8215,-3386769.6054891
57.87,0.5,5,0,"ref","simples_fs87",20,10,0.45,"off",150,6,23.91726027,18.1163812785388,44156,0.570776255707763,22.5639269406393,76.865296803653,14.7191013190205,30.2133367371658,11468701316.8578,169322379.315344,0.388127853881279,-30.7488584474885,30.3607305936073,-1.7030293561928,-4.1475143728534,-24164712115.7053,119992614.510216
77.16,0.5,5,90,"tv","duplo_fs87-87",80,30,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0.127853881278539,54.1689497716895,45.703196347032,16.9780243185306,36.2173579788855,48726933713.877,32075753.1120499,-0.0365296803652967,1.68036529680367,-1.64383561643838,0.529373578685501,2.6065077457712,6765036201.7747,-22308352.4061272
57.87,1,2.5,270,"ref","duplo_fs39-87",60,10,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0.136986301369863,51.2214611872146,48.6415525114155,17.1147111584708,35.018841190558,20772518078.8711,17026474.1162415,0.127853881278539,-5.44748858447487,5.31963470319633,-0.800926470571898,0.654973203120498,-4490663036.7504,16113486.1246181
57.87,1,5,90,"tm20","simples_fs39",80,10,1,"off",150,6,23.91726027,18.1163812785388,44156,0,62.1232876712329,37.8767123287671,18.2079302341123,34.2059837580205,34787805970.1154,0,-0.17351598173516,7.78995433789956,-7.6164383561644,1.7538909398183,0.214333475618204,332678139.035706,-43542328.4722925
57.87,0.5,2.5,90,"tm20","duplo_fs39-87",60,30,1,"on",0,6,23.91726027,18.1163812785388,44156,0.0730593607305937,34.1118721461187,65.8150684931507,17.6488422768025,34.2102309014028,17300752507.6044,5120729.08020911,1.30104260698261e-16,-22.1963470319635,22.1963470319635,0.136436796611502,0.0744451624753992,-9536289614.79651,-4063737.14409551
57.87,2.5,2.5,90,"ref","simples_fs87",20,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.47716894977169,16.0068493150685,83.5159817351598,15.6663286045303,30.8143419119053,6912501545.71087,68948578.0088691,0.404109589041096,-41.6187214611872,41.2146118721461,-1.9425581987502,-3.9697087906173,-19948430400.3447,60380858.5736826
38.58,2.5,5,180,"tm10","duplo_fs39-87",80,30,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0,64.1552511415525,35.8447488584475,18.286962758119,34.4774443630173,32155833830.8779,0,-0.17351598173516,8.24885844748856,-8.0753424657534,2.0196741768886,0.857880163067698,3881740566.63195,-34681527.0244435
77.16,2.5,5,270,"tm10","duplo_fs87-87",60,50,1,"off",50,6,23.91726027,18.1163812785388,44156,0.0639269406392693,36.1301369863014,63.8059360730593,17.72209927636,34.2456865057521,30063559892.6896,10713568.4098407,-0.0821917808219181,-17.3972602739726,17.4794520547945,0.966032594784,-0.0755492241903042,-10485505765.8837,-32434549.487583
38.58,1,5,0,"ref","duplo_fs39-87",20,10,1,"on",0,6,23.91726027,18.1163812785388,44156,0.595890410958904,20.3949771689498,79.0091324200913,14.6544927863342,30.3666276352371,8618954178.91274,122739826.215791,0.41324200913242,-34,33.5867579908676,-1.7675727922198,-3.8590341874708,-18155074569.6308,88224907.901724
38.58,2.5,2.5,270,"sfar","simples_fs39",80,10,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0,51.0228310502283,48.9771689497717,18.518953278541,34.4711257898684,12667199230.9617,0,-0.0821917808219177,-6.93835616438353,7.02054794520546,0.999575846680301,-0.193319153866597,-8152597874.85453,-6444478.20435198
77.16,0.5,5,90,"tm20","simples_fs39",20,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.356164383561644,12.9954337899543,86.648401826484,16.0317745058135,29.0916747463909,7654567280.93715,96606316.0004298,0.191780821917808,-39.4931506849315,39.3013698630137,-0.416876234031598,-4.5191754867234,-34307330231.1652,42222210.4822527
38.58,0.5,5,180,"sfar","duplo_fs39-87",80,30,0.45,"off",150,6,23.91726027,18.1163812785388,44156,0.264840182648402,53.2876712328767,46.4474885844749,16.0705078714752,35.4056434473108,33044050510.0696,50839296.5601794,0.0730593607305933,-2.5045662100457,2.43150684931507,0.0305611038744011,1.3827465908082,3278914342.49338,10132650.5466124
77.16,0.5,5,90,"sfar","simples_fs39",60,50,1,"on",150,6,23.91726027,18.1163812785388,44156,0.164383561643836,21.2351598173516,78.6004566210046,16.7441873859095,33.0078229376699,14612120567.4395,22258150.4549986,2.16840434497101e-17,-31.2534246575342,31.2534246575343,0.295536646064399,-0.603027295444399,-27349776944.6628,-32125955.0631784
57.87,1,2.5,0,"tv","simples_fs39",60,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.182648401826484,29.513698630137,70.3036529680365,16.7758341809324,35.0867457951135,15798457674.0304,19156569.621229,0.146118721461187,-26.6027397260274,26.4566210045662,-1.0773901366276,0.372511233064799,-9534730661.41987,15367986.7573663
57.87,2.5,5,270,"ref","duplo_fs87-87",80,30,1,"off",0,6,23.91726027,18.1163812785388,44156,0.17351598173516,50.7009132420091,49.1255707762557,16.7441026881069,36.8245652913933,44460717146.8704,37236237.8793709,0.0273972602739723,-3.61187214611873,3.58447488584477,0.182114540752899,2.4868622231009,9958041868.71842,-48105.0800331011
77.16,2.5,2.5,0,"sfiso","duplo_fs87-87",20,50,1,"on",150,6,23.91726027,18.1163812785388,44156,0.559360730593607,13.6940639269406,85.7465753424658,15.6492166750341,30.5289116444682,6738796962.00506,87852768.0223861,0.550228310502283,-41.175799086758,40.6255707762557,-2.2580145278873,-4.0227435664439,-23121782896.8947,86578031.3896563
38.58,1,2.5,180,"sfar","simples_fs87",60,50,1,"off",0,6,23.91726027,18.1163812785388,44156,0.182648401826484,26.6849315068493,73.1324200913242,17.7913700749521,37.1673437774161,13565428053.5799,0,0.10958904109589,-32.0616438356164,31.9520547945205,0.278458046588199,2.8619497542117,-7511410285.56211,-5756307.94023269
57.87,0.5,2.5,0,"sfar","duplo_fs39-87",60,10,1,"off",0,6,23.91726027,18.1163812785388,44156,0,33.3995433789954,66.6004566210046,18.1689674634114,33.9881670999299,12352620157.1904,0,-0.0730593607305936,-22.6392694063927,22.7123287671233,0.553084292455399,-0.799852422702699,-14286934327.4863,-8711096.14955604
38.58,2.5,2.5,180,"tm10","duplo_fs87-87",60,30,0.45,"on",50,6,23.91726027,18.1163812785388,44156,0.182648401826484,37.3333333333334,62.4840182648402,16.5934026890728,35.1117850693034,15148833740.7248,17140014.7292914,0.10958904109589,-20.8744292237443,20.7648401826484,-0.879498499550099,1.0126962425119,-5935451819.80008,11038529.750561
38.58,1,5,0,"sfar","simples_fs39",60,10,1,"on",150,6,23.91726027,18.1163812785388,44156,0.0273972602739726,31.351598173516,68.62100456621,17.8234472411037,33.2573534411131,11531717923.4286,1367021.09302743,-0.155251141552511,-23.0433789954338,23.1986301369863,1.4013816625497,-0.968308381594795,-15242310825.1149,-33147897.2210394
77.16,2.5,5,0,"sfiso","simples_fs39",20,30,0.45,"off",50,6,23.91726027,18.1163812785388,44156,0.639269406392694,19.0684931506849,80.2922374429224,14.7233265655723,30.7328407060606,12166167303.6774,208028116.048992,0.493150684931507,-32.7168949771689,32.2237442922375,-2.0223710909206,-3.2962413815456,-26418824781.225,163460756.48368
57.87,1,2.5,270,"tv","duplo_fs87-87",80,10,1,"off",150,6,23.91726027,18.1163812785388,44156,0.0730593607305933,46.3493150684932,53.5776255707762,17.5477851007218,36.8787163954824,21981347004.6318,6250767.04656694,0.0639269406392691,-10.3196347031963,10.255707762557,-0.367852528320899,2.5148484080449,-3281834110.98962,5337779.05494348
77.16,1,2.5,180,"sfar","duplo_fs87-87",60,30,1,"on",50,6,23.91726027,18.1163812785388,44156,0.0091324200913242,23.1324200913242,76.8584474885845,17.9433751936335,32.7087829856396,11052145267.0647,92217.4782010543,0,-34.0091324200913,34.0091324200913,0.00222222075770162,-1.5798960067016,-20264665221.242,-1138053.27793609
38.58,0.5,5,270,"tm10","duplo_fs39-87",20,10,0.45,"off",150,6,23.91726027,18.1163812785388,44156,0.598173515981735,22.7602739726027,76.6415525114155,14.4428460642099,30.1557143979105,9283054598.77622,129176597.290081,0.424657534246575,-31.8949771689498,31.4703196347032,-1.9019685454644,-3.4699679383351,-18336698984.9427,94731448.3657565
38.58,2.5,2.5,90,"tv","duplo_fs39-87",80,30,1,"on",150,6,23.91726027,18.1163812785388,44156,0.182648401826484,33.0433789954338,66.7739726027397,16.9132241175833,35.7958181396515,14774802319.1456,12483872.3981037,0.0821917808219177,-25.8264840182648,25.7442922374429,-0.491458578396401,0.972364525054701,-6805623646.33957,3522699.23187601
38.58,0.5,2.5,90,"ref","duplo_fs39-87",20,10,0.45,"off",50,6,23.91726027,18.1163812785388,44156,0.410958904109589,22.9543378995434,76.634703196347,15.5965608157436,30.2582286615133,7013872776.50783,46902026.3035086,0.310502283105023,-34.8584474885844,34.5479452054795,-1.7024466625637,-3.8530929102874,-14612578936.7694,37335762.4547048
57.87,2.5,2.5,180,"tm10","duplo_fs39-87",60,30,1,"on",0,6,23.91726027,18.1163812785388,44156,0.191780821917808,31.2716894977169,68.5365296803653,16.4734641633482,35.3011133514529,17936454862.9651,25181843.0925308,0.164383561643836,-25.5981735159818,25.4337899543379,-1.2361676531781,1.2084719215956,-8261533500.6903,21995904.5356133
77.16,1,5,0,"sfar","simples_fs39",60,30,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0,29.5296803652968,70.4703196347032,18.0871721553247,34.0574314626567,17347514961.9334,0,-0.146118721461187,-23,23.1461187214612,1.236029247685,-0.194941847424801,-21607212824.383,-42411691.9442834
77.16,1,2.5,90,"ref","duplo_fs39-87",80,50,1,"off",150,6,23.91726027,18.1163812785388,44156,0.182648401826484,30.1141552511416,69.703196347032,16.821967022845,35.7830117341698,21698284372.1928,26326753.2988589,0.164383561643836,-26.5593607305936,26.3949771689498,-1.058228439098,1.3272678220624,-9481483337.87997,23863512.2645615
77.16,2.5,5,90,"tm10","duplo_fs87-87",60,30,0.45,"off",150,6,23.91726027,18.1163812785388,44156,0.337899543378995,42.6073059360731,57.0547945205479,15.8565167133867,34.7950052023294,34453546727.8826,101318442.397433,0.17351598173516,-11.5570776255708,11.3835616438356,-0.712780276214101,0.3303351125479,-7660011027.51073,49166972.7156683
57.87,0.5,2.5,0,"sfar","simples_fs87",60,30,0.45,"off",0,6,23.91726027,18.1163812785388,44156,0,40.0365296803653,59.9634703196347,18.1792033500842,37.1758355080355,18570447507.1236,0,-0.0730593607305936,-16.0022831050228,16.0753424657534,0.563320179128201,2.3878159854029,-8069106977.55302,-8711096.14955604
57.87,0.5,5,90,"tm10","simples_fs39",60,30,1,"off",0,6,23.91726027,18.1163812785388,44156,0.10958904109589,41.5776255707763,58.3127853881278,17.3737740903669,33.2905081123985,28099989072.6127,19589639.7990218,-0.0730593607305937,-11.9155251141552,11.9885844748858,1.098304811454,-0.289807457757405,-7694771376.36559,-31086207.757057
57.87,0.5,2.5,270,"tm10","simples_fs39",60,30,0.45,"on",0,6,23.91726027,18.1163812785388,44156,0.200913242009132,38.3561643835616,61.4429223744292,16.4225265925216,35.539647075528,20339440373.5879,27326046.8011856,0.17351598173516,-17.4223744292238,17.2488584474886,-1.324270899557,1.4177146116556,-5435146423.69046,24233318.3074967
